Day,Month,Year,Site_id,Plant_species,Flower_count,Units,Comment,country
1,5,2012,Lucena,Lavandula stoechas,1.58336,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
1,5,2012,Lucena,Cistus salvifolius,0.04974,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
1,5,2012,Lucena,Halimium halimifolium,0.07351,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
1,5,2012,Lucena,Cistus crispus,0.12305,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
1,5,2012,Lucena,Cistus ladanifer,0.01047,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
1,5,2012,Lucena,Gladiolus illyricus,0.00300,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
1,5,2012,Lucena,Sesamoides canescens,0.00019,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
1,5,2012,Lucena,Linaria viscosa,0.00120,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
1,5,2012,Lucena,Leontodon longirostris,0.00942,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
1,5,2012,Lucena,Elaeoselinum foetidum,0.00754,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
1,5,2012,Lucena,Lavandula stoechas,1.58336,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
1,5,2012,Lucena,Cistus salvifolius,0.04974,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
1,5,2012,Lucena,Halimium halimifolium,0.04430,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
1,5,2012,Lucena,Cistus crispus,0.12305,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
1,5,2012,Lucena,Cistus ladanifer,0.01047,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
1,5,2012,Lucena,Gladiolus illyricus,0.00300,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
1,5,2012,Lucena,Sesamoides canescens,0.00019,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
1,5,2012,Lucena,Linaria viscosa,0.00120,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
1,5,2012,Lucena,Leontodon longirostris,0.00942,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
8,5,2012,Viso,Cistus monspeliensis,0.06362,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
8,5,2012,Viso,Cistus crispus,0.20159,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
8,5,2012,Viso,Genista hirsuta,0.00664,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
8,5,2012,Viso,Teucrium fruticans,0.01280,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
8,5,2012,Viso,Silene ,0.00268,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
8,5,2012,Viso,Dipcadi serotinum,0.01361,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
8,5,2012,Viso,Tuberaria ,0.00419,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
8,5,2012,Viso,Tolpis barbata,0.00136,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
8,5,2012,Viso,Cistus ladanifer,0.00524,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
8,5,2012,Viso,Cistus salvifolius,0.00262,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
8,5,2012,Viso,Osyris lanceolata,0.00184,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
8,5,2012,Viso,Cistus monspeliensis,0.01272,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
8,5,2012,Viso,Cistus crispus,0.20159,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
8,5,2012,Viso,Genista hirsuta,0.00664,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
8,5,2012,Viso,Teucrium fruticans,0.01280,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
8,5,2012,Viso,Silene ,0.00268,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
8,5,2012,Viso,Dipcadi serotinum,0.01361,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
8,5,2012,Viso,Tuberaria ,0.00419,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
8,5,2012,Viso,Tolpis barbata,0.00136,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
8,5,2012,Viso,Cistus ladanifer,0.00524,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
8,5,2012,Viso,Cistus salvifolius,0.00262,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
8,5,2012,Viso,Osyris lanceolata,0.00184,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
8,5,2012,Viso,Cistus monspeliensis,0.14608,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
8,5,2012,Viso,Cistus crispus,0.55632,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
8,5,2012,Viso,Genista hirsuta,0.00546,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
8,5,2012,Viso,Rosmarinus officinalis,0.00085,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
8,5,2012,Viso,Cistus albidus,0.11310,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
8,5,2012,Viso,Cistus salvifolius,0.01047,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
8,5,2012,Viso,Teucrium fruticans,0.00171,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
8,5,2012,Viso,Osyris lanceolata,0.00500,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
8,5,2012,Viso,Cistus monspeliensis,0.02922,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
8,5,2012,Viso,Cistus crispus,0.55632,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
8,5,2012,Viso,Genista hirsuta,0.00546,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
8,5,2012,Viso,Rosmarinus officinalis,0.00085,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
8,5,2012,Viso,Cistus albidus,0.11310,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
8,5,2012,Viso,Cistus salvifolius,0.01047,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
8,5,2012,Viso,Teucrium fruticans,0.00171,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
8,5,2012,Viso,Osyris lanceolata,0.00500,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Genista hirsuta,0.02974,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Lavandula stoechas,0.38830,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Cistus monspeliensis,0.05890,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Phlomis purpurea,0.00780,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Tolpis barbata,0.10654,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Leontodon longirostris,0.40998,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Andryala ragusina,0.00168,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Galactites tomentosa,0.07723,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Helichrysum picardii,0.00196,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Convolvulus althaeoides,0.01047,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Cistus crispus,0.07199,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Cistus ladanifer,0.01047,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Tuberaria ,0.00251,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Cynara humilis,0.00131,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Genista hirsuta,0.04200,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Lavandula stoechas,0.40966,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Cistus crispus,0.37045,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Tolpis barbata,0.11264,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Leontodon longirostris,0.64560,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Cistus monspeliensis,0.04053,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Jasione montana,0.00360,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Galactites tomentosa,0.00262,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Genista hirsuta,0.02974,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Lavandula stoechas,0.38830,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Cistus monspeliensis,0.02969,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Phlomis purpurea,0.00780,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Tolpis barbata,0.06392,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Leontodon longirostris,0.24599,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Andryala ragusina,0.00105,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Galactites tomentosa,0.07723,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Helichrysum picardii,0.00196,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Convolvulus althaeoides,0.01047,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Cistus crispus,0.07199,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Cistus ladanifer,0.01047,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Tuberaria ,0.00251,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Cynara humilis,0.00131,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Genista hirsuta,0.04200,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Lavandula stoechas,0.40966,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Cistus crispus,0.37045,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Tolpis barbata,0.06759,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Leontodon longirostris,0.38736,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Cistus monspeliensis,0.02026,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Jasione montana,0.00360,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
9,5,2012,Villablanca,Galactites tomentosa,0.00262,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Genista hirsuta,0.17220,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Lavandula stoechas,1.19632,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Cistus crispus,0.79849,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Cistus salvifolius,0.07854,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Cistus monspeliensis,0.00942,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Elaeoselinum foetidum,0.06786,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Jasione montana,0.00033,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Helichrysum picardii,0.00241,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Crepis capilaris,0.06568,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Leontodon longirostris,0.07069,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Tolpis barbata,0.01221,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Sonchus asper / oleraceus,0.00838,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Genista hirsuta,0.17220,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Lavandula stoechas,1.19632,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Cistus crispus,0.79849,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Cistus salvifolius,0.07854,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Cistus monspeliensis,0.00942,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Elaeoselinum foetidum,0.06786,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Jasione montana,0.00033,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Helichrysum picardii,0.00241,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Crepis capilaris,0.06568,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Leontodon longirostris,0.07069,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Tolpis barbata,0.01221,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Sonchus asper / oleraceus,0.00838,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Genista hirsuta,0.18144,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Cistus crispus,1.75406,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Lavandula stoechas,0.73136,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Sonchus asper / oleraceus,0.05110,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Elaeoselinum foetidum,0.01508,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Cistus salvifolius,0.00393,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Leontodon longirostris,0.07540,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Tuberaria ,0.03037,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Tolpis barbata,0.03257,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Crepis capilaris,0.13136,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Genista hirsuta,0.18144,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Cistus crispus,1.75406,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Lavandula stoechas,0.73136,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Sonchus asper / oleraceus,0.05110,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Elaeoselinum foetidum,0.01508,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Cistus salvifolius,0.00393,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Leontodon longirostris,0.07540,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Tuberaria ,0.03037,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Tolpis barbata,0.03257,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
10,5,2012,Barca,Crepis capilaris,0.13136,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
11,5,2012,Gibraleon,Lavandula stoechas,0.37071,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
11,5,2012,Gibraleon,Genista hirsuta,0.01915,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
11,5,2012,Gibraleon,Cistus monspeliensis,0.46888,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
11,5,2012,Gibraleon,Cistus crispus,0.27096,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
11,5,2012,Gibraleon,Leontodon longirostris,0.25211,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
11,5,2012,Gibraleon,Sonchus asper / oleraceus,0.00838,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
11,5,2012,Gibraleon,Tolpis barbata,0.05497,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
11,5,2012,Gibraleon,Echium plantagineum,0.02279,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
11,5,2012,Gibraleon,Scabiosa columbaria,0.01696,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
11,5,2012,Gibraleon,Malva ,0.03181,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
11,5,2012,Gibraleon,Hypericum perforatum,0.00589,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
11,5,2012,Gibraleon,Cistus monspeliensis,0.49480,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
11,5,2012,Gibraleon,Genista hirsuta,0.00790,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
11,5,2012,Gibraleon,Lavandula stoechas,0.41218,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
11,5,2012,Gibraleon,Retama sphaerocarpa,0.32000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
11,5,2012,Gibraleon,Leontodon longirostris,0.15315,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
11,5,2012,Gibraleon,Tolpis barbata,0.04343,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
11,5,2012,Gibraleon,Cistus crispus,0.16362,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
11,5,2012,Gibraleon,Tuberaria ,0.00419,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
11,5,2012,Gibraleon,Lavandula stoechas,0.37071,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
11,5,2012,Gibraleon,Genista hirsuta,0.01915,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
11,5,2012,Gibraleon,Cistus monspeliensis,0.46888,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
11,5,2012,Gibraleon,Cistus crispus,0.27096,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
11,5,2012,Gibraleon,Leontodon longirostris,0.25211,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
11,5,2012,Gibraleon,Sonchus asper / oleraceus,0.00838,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
11,5,2012,Gibraleon,Tolpis barbata,0.05497,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
11,5,2012,Gibraleon,Echium plantagineum,0.02279,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
11,5,2012,Gibraleon,Scabiosa columbaria,0.01696,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
11,5,2012,Gibraleon,Malva ,0.03181,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
11,5,2012,Gibraleon,Hypericum perforatum,0.00589,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
11,5,2012,Gibraleon,Cistus monspeliensis,0.49480,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
11,5,2012,Gibraleon,Genista hirsuta,0.00790,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
11,5,2012,Gibraleon,Lavandula stoechas,0.41218,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
11,5,2012,Gibraleon,Retama sphaerocarpa,0.32000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
