Plant_species,Pollinator_species,Interaction,Sampling_method,Sampling_effort_minutes,Sampling_area_square_meters,Site_id,Focal_habitat,Country,Day,Month,Year,Temperature,Landscape_type,Transect_part_id,Transect_part_length_m,Longitude,Latitude,Locality
Sedum.hybridum,Apis.mellifera,1,transect,7.2,120,U4,garden,CH,28,5,2020,17,Urban,10,60,,,Winterthur
Sedum.hybridum,Apis.mellifera,1,transect,7.2,120,U4,garden,CH,28,5,2020,17,Urban,10,60,,,Winterthur
Sedum.hybridum,Apis.mellifera,1,transect,7.2,120,U4,garden,CH,28,5,2020,17,Urban,10,60,,,Winterthur
Sedum.hybridum,Apis.mellifera,1,transect,7.2,120,U4,garden,CH,28,5,2020,17,Urban,10,60,,,Winterthur
Sedum.hybridum,Apis.mellifera,1,transect,7.2,120,U4,garden,CH,28,5,2020,17,Urban,10,60,,,Winterthur
Sedum.hybridum,Apis.mellifera,1,transect,7.2,120,U4,garden,CH,28,5,2020,17,Urban,10,60,,,Winterthur
Sedum.hybridum,Apis.mellifera,1,transect,7.2,120,U4,garden,CH,28,5,2020,17,Urban,10,60,,,Winterthur
NA,Lasioglossum.malachurum,0,transect,3.72,62,U4,roadside,CH,28,5,2020,15,Urban,11.1,31,,,Winterthur
Scabiosa.columbaria,Halictus.scabiosae,1,transect,3,50,U4,roadside,CH,28,5,2020,15,Urban,11.2,25,,,Winterthur
Centaurea.scabiosa,Bombus.lapidarius,1,transect,3,50,U4,roadside,CH,28,5,2020,15,Urban,11.2,25,,,Winterthur
Lotus.corniculatus,Sphaerophoria.sp,1,transect,3,50,U4,roadside,CH,28,5,2020,15,Urban,11.2,25,,,Winterthur
Anthyllis.vulneraria,Bombus.pascuorum,1,transect,3,50,U4,roadside,CH,28,5,2020,15,Urban,11.2,25,,,Winterthur
Scabiosa.columbaria,Apis.mellifera,1,transect,3,50,U4,roadside,CH,28,5,2020,15,Urban,11.2,25,,,Winterthur
Centaurea.stoebe,Apis.mellifera,1,transect,3,50,U4,roadside,CH,28,5,2020,15,Urban,11.2,25,,,Winterthur
Trifolium.repens,Bombus.humilis,1,transect,6,100,U4,lawn,CH,28,5,2020,15,Urban,12,50,,,Winterthur
Hypericum.perforatum,Melanostoma.sp,1,transect,6,100,A1,hedge,CH,2,7,2020,21,Intensive.agriculture,1,50,7.942262098,47.51434879,Schupfart
NA,Lasioglossum.malachurum,0,transect,6,100,A1,hedge,CH,2,7,2020,21,Intensive.agriculture,1,50,7.942262098,47.51434879,Schupfart
Trifolium.repens,Sphaerophoria.philanthus,1,transect,7.2,120,A1,perm.mead,CH,2,7,2020,21,Intensive.agriculture,2,60,7.942262098,47.51434879,Schupfart
Leucanthemum.vulgare,Sphaerophoria.philanthus,1,transect,7.2,120,A1,perm.mead,CH,2,7,2020,21,Intensive.agriculture,2,60,7.942262098,47.51434879,Schupfart
Prunella.vulgaris,Bombus.ruderatus,1,transect,7.2,120,A1,perm.mead,CH,2,7,2020,21,Intensive.agriculture,2,60,7.942262098,47.51434879,Schupfart
NA,Lasioglossum.malachurum,0,transect,7.2,120,A1,perm.mead,CH,2,7,2020,21,Intensive.agriculture,2,60,7.942262098,47.51434879,Schupfart
Trifolium.repens,Lasioglossum.calceatum,1,transect,3.6,60,A1,orchard,CH,2,7,2020,21,Intensive.agriculture,4,30,7.942262098,47.51434879,Schupfart
Plantago.lanceolata,Sphaerophoria.philanthus,1,transect,3.6,60,A1,orchard,CH,2,7,2020,21,Intensive.agriculture,4,30,7.942262098,47.51434879,Schupfart
Plantago.lanceolata,Melanostoma.sp,1,transect,3.6,60,A1,orchard,CH,2,7,2020,21,Intensive.agriculture,4,30,7.942262098,47.51434879,Schupfart
Plantago.lanceolata,Melanostoma.mellinum,1,transect,3.6,60,A1,orchard,CH,2,7,2020,21,Intensive.agriculture,4,30,7.942262098,47.51434879,Schupfart
Trifolium.repens,Apis.mellifera,1,transect,3.6,60,A1,orchard,CH,2,7,2020,21,Intensive.agriculture,4,30,7.942262098,47.51434879,Schupfart
Trifolium.repens,Apis.mellifera,1,transect,3.6,60,A1,orchard,CH,2,7,2020,21,Intensive.agriculture,4,30,7.942262098,47.51434879,Schupfart
Trifolium.repens,Apis.mellifera,1,transect,3.6,60,A1,orchard,CH,2,7,2020,21,Intensive.agriculture,4,30,7.942262098,47.51434879,Schupfart
Trifolium.repens,Apis.mellifera,1,transect,3.6,60,A1,orchard,CH,2,7,2020,21,Intensive.agriculture,4,30,7.942262098,47.51434879,Schupfart
Trifolium.repens,Apis.mellifera,1,transect,3.6,60,A1,orchard,CH,2,7,2020,21,Intensive.agriculture,4,30,7.942262098,47.51434879,Schupfart
Trifolium.repens,Apis.mellifera,1,transect,3.6,60,A1,orchard,CH,2,7,2020,21,Intensive.agriculture,4,30,7.942262098,47.51434879,Schupfart
Trifolium.pratense,Bombus.ruderatus,1,transect,21.6,360,A1,ext.mead,CH,2,7,2020,21,Intensive.agriculture,7,180,7.942262098,47.51434879,Schupfart
Trifolium.pratense,Bombus.lapidarius,1,transect,21.6,360,A1,ext.mead,CH,2,7,2020,21,Intensive.agriculture,7,180,7.942262098,47.51434879,Schupfart
Lotus.corniculatus,Bombus.lapidarius,1,transect,21.6,360,A1,ext.mead,CH,2,7,2020,21,Intensive.agriculture,7,180,7.942262098,47.51434879,Schupfart
Trifolium.pratense,Bombus.lapidarius,1,transect,21.6,360,A1,ext.mead,CH,2,7,2020,21,Intensive.agriculture,7,180,7.942262098,47.51434879,Schupfart
Trifolium.pratense,Bombus.sylvarum,1,transect,21.6,360,A1,ext.mead,CH,2,7,2020,21,Intensive.agriculture,7,180,7.942262098,47.51434879,Schupfart
Plantago.lanceolata,Bombus.terrestris,1,transect,21.6,360,A1,ext.mead,CH,2,7,2020,21,Intensive.agriculture,7,180,7.942262098,47.51434879,Schupfart
Trifolium.repens,Sphaerophoria.sp,1,transect,21.6,360,A1,ext.mead,CH,2,7,2020,21,Intensive.agriculture,7,180,7.942262098,47.51434879,Schupfart
Trifolium.pratense,Episyrphus.balteatus,1,transect,21.6,360,A1,ext.mead,CH,2,7,2020,21,Intensive.agriculture,7,180,7.942262098,47.51434879,Schupfart
Trifolium.pratense,Bombus.ruderatus,1,transect,21.6,360,A1,ext.mead,CH,2,7,2020,21,Intensive.agriculture,7,180,7.942262098,47.51434879,Schupfart
Trifolium.pratense,Bombus.sylvarum,1,transect,21.6,360,A1,ext.mead,CH,2,7,2020,21,Intensive.agriculture,7,180,7.942262098,47.51434879,Schupfart
Plantago.lanceolata,Bombus.terrestris,1,transect,21.6,360,A1,ext.mead,CH,2,7,2020,21,Intensive.agriculture,7,180,7.942262098,47.51434879,Schupfart
Trifolium.repens,Lasioglossum.zonulum,1,transect,21.6,360,A1,ext.mead,CH,2,7,2020,21,Intensive.agriculture,7,180,7.942262098,47.51434879,Schupfart
Trifolium.pratense,Bombus.sylvarum,1,transect,21.6,360,A1,ext.mead,CH,2,7,2020,21,Intensive.agriculture,7,180,7.942262098,47.51434879,Schupfart
Plantago.lanceolata,Bombus.terrestris,1,transect,21.6,360,A1,ext.mead,CH,2,7,2020,21,Intensive.agriculture,7,180,7.942262098,47.51434879,Schupfart
Trifolium.pratense,Bombus.sp,1,transect,21.6,360,A1,ext.mead,CH,2,7,2020,21,Intensive.agriculture,7,180,7.942262098,47.51434879,Schupfart
Plantago.lanceolata,Lasioglossum.calceatum,1,transect,21.6,360,A1,ext.mead,CH,2,7,2020,21,Intensive.agriculture,7,180,7.942262098,47.51434879,Schupfart
Trifolium.repens,Bombus.terrestris,1,transect,21.6,360,A1,ext.mead,CH,2,7,2020,21,Intensive.agriculture,7,180,7.942262098,47.51434879,Schupfart
Trifolium.repens,Bombus.humilis,1,transect,21.6,360,A1,ext.mead,CH,2,7,2020,21,Intensive.agriculture,7,180,7.942262098,47.51434879,Schupfart
Lotus.corniculatus,Bombus.lapidarius,1,transect,21.6,360,A1,ext.mead,CH,2,7,2020,21,Intensive.agriculture,7,180,7.942262098,47.51434879,Schupfart
Galium.mollugo.aggr,Sphaerophoria.philanthus,1,transect,21.6,360,A1,ext.mead,CH,2,7,2020,21,Intensive.agriculture,7,180,7.942262098,47.51434879,Schupfart
Trifolium.pratense,Bombus.sp,1,transect,21.6,360,A1,ext.mead,CH,2,7,2020,21,Intensive.agriculture,7,180,7.942262098,47.51434879,Schupfart
Plantago.lanceolata,Melanostoma.sp,1,transect,21.6,360,A1,ext.mead,CH,2,7,2020,21,Intensive.agriculture,7,180,7.942262098,47.51434879,Schupfart
Plantago.lanceolata,Bombus.terrestris,1,transect,21.6,360,A1,ext.mead,CH,2,7,2020,21,Intensive.agriculture,7,180,7.942262098,47.51434879,Schupfart
Trifolium.repens,Apis.mellifera,1,transect,21.6,360,A1,ext.mead,CH,2,7,2020,21,Intensive.agriculture,7,180,7.942262098,47.51434879,Schupfart
Trifolium.repens,Apis.mellifera,1,transect,21.6,360,A1,ext.mead,CH,2,7,2020,21,Intensive.agriculture,7,180,7.942262098,47.51434879,Schupfart
Trifolium.repens,Apis.mellifera,1,transect,21.6,360,A1,ext.mead,CH,2,7,2020,21,Intensive.agriculture,7,180,7.942262098,47.51434879,Schupfart
Trifolium.repens,Apis.mellifera,1,transect,21.6,360,A1,ext.mead,CH,2,7,2020,21,Intensive.agriculture,7,180,7.942262098,47.51434879,Schupfart
Trifolium.repens,Apis.mellifera,1,transect,21.6,360,A1,ext.mead,CH,2,7,2020,21,Intensive.agriculture,7,180,7.942262098,47.51434879,Schupfart
Trifolium.repens,Apis.mellifera,1,transect,21.6,360,A1,ext.mead,CH,2,7,2020,21,Intensive.agriculture,7,180,7.942262098,47.51434879,Schupfart
Trifolium.repens,Apis.mellifera,1,transect,21.6,360,A1,ext.mead,CH,2,7,2020,21,Intensive.agriculture,7,180,7.942262098,47.51434879,Schupfart
Trifolium.repens,Apis.mellifera,1,transect,21.6,360,A1,ext.mead,CH,2,7,2020,21,Intensive.agriculture,7,180,7.942262098,47.51434879,Schupfart
Trifolium.repens,Apis.mellifera,1,transect,21.6,360,A1,ext.mead,CH,2,7,2020,21,Intensive.agriculture,7,180,7.942262098,47.51434879,Schupfart
Trifolium.repens,Apis.mellifera,1,transect,21.6,360,A1,ext.mead,CH,2,7,2020,21,Intensive.agriculture,7,180,7.942262098,47.51434879,Schupfart
Trifolium.repens,Apis.mellifera,1,transect,21.6,360,A1,ext.mead,CH,2,7,2020,21,Intensive.agriculture,7,180,7.942262098,47.51434879,Schupfart
Trifolium.repens,Bombus.terrestris,1,transect,86.16,1436,A1,art.grass,CH,2,7,2020,19,Intensive.agriculture,8,718,7.942262098,47.51434879,Schupfart
Trifolium.repens,Bombus.terrestris,1,transect,86.16,1436,A1,art.grass,CH,2,7,2020,19,Intensive.agriculture,8,718,7.942262098,47.51434879,Schupfart
Crepis.capillaris,Melanostoma.sp,1,transect,86.16,1436,A1,art.grass,CH,2,7,2020,19,Intensive.agriculture,8,718,7.942262098,47.51434879,Schupfart
Trifolium.repens,Halictus.tumulorum,1,transect,86.16,1436,A1,art.grass,CH,2,7,2020,19,Intensive.agriculture,8,718,7.942262098,47.51434879,Schupfart
Plantago.lanceolata,Sphaerophoria.sp,1,transect,86.16,1436,A1,art.grass,CH,2,7,2020,19,Intensive.agriculture,8,718,7.942262098,47.51434879,Schupfart
Convolvulus.arvensis,Melanostoma.mellinum,1,transect,86.16,1436,A1,art.grass,CH,2,7,2020,19,Intensive.agriculture,8,718,7.942262098,47.51434879,Schupfart
Trifolium.repens,Bombus.sp,1,transect,86.16,1436,A1,art.grass,CH,2,7,2020,19,Intensive.agriculture,8,718,7.942262098,47.51434879,Schupfart
Trifolium.repens,Apis.mellifera,1,transect,86.16,1436,A1,art.grass,CH,2,7,2020,19,Intensive.agriculture,8,718,7.942262098,47.51434879,Schupfart
NA,Lasioglossum.sp,0,transect,10.08,168,A2,forest,CH,20,7,2020,29,Intensive.agriculture,1,84,8.273310475,47.54644624,Endingen
Centaurea.jacea,Bombus.terrestris,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Halictus.subauratus,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Trifolium.pratense,Bombus.humilis,1,transect,33,550,A2,ext.mead,CH,20,7,2020,30,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Knautia.arvensis,Halictus.simplex,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Clinopodium.vulgare,Bombus.pascuorum,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Halictus.scabiosae,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Clinopodium.vulgare,Bombus.lapidarius,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Halictus.tumulorum,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Lathyrus.pratensis,Bombus.sylvarum,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Clinopodium.vulgare,Bombus.humilis,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Trifolium.pratense,Bombus.pascuorum,1,transect,33,550,A2,ext.mead,CH,20,7,2020,30,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Clinopodium.vulgare,Bombus.humilis,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Trifolium.pratense,Bombus.terrestris,1,transect,33,550,A2,ext.mead,CH,20,7,2020,30,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Lotus.corniculatus,Bombus.lapidarius,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Trifolium.pratense,Bombus.sylvarum,1,transect,33,550,A2,ext.mead,CH,20,7,2020,30,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Trifolium.pratense,Bombus.terrestris,1,transect,33,550,A2,ext.mead,CH,20,7,2020,30,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Trifolium.pratense,Bombus.terrestris,1,transect,33,550,A2,ext.mead,CH,20,7,2020,30,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Trifolium.pratense,Bombus.terrestris,1,transect,33,550,A2,ext.mead,CH,20,7,2020,30,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Lotus.corniculatus,Halictus.tumulorum,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Trifolium.pratense,Bombus.lapidarius,1,transect,33,550,A2,ext.mead,CH,20,7,2020,30,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Trifolium.pratense,Bombus.terrestris,1,transect,33,550,A2,ext.mead,CH,20,7,2020,30,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Trifolium.pratense,Bombus.pascuorum,1,transect,33,550,A2,ext.mead,CH,20,7,2020,30,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Lasioglossum.malachurum,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Trifolium.pratense,Bombus.pascuorum,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Prunella.vulgaris,Bombus.lapidarius,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Trifolium.pratense,Bombus.terrestris,1,transect,33,550,A2,ext.mead,CH,20,7,2020,30,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Trifolium.pratense,Bombus.pascuorum,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Lotus.corniculatus,Bombus.lapidarius,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Lasioglossum.glabriusculum,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Trifolium.pratense,Bombus.pascuorum,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Lotus.corniculatus,Bombus.lapidarius,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Trifolium.pratense,Bombus.pascuorum,1,transect,33,550,A2,ext.mead,CH,20,7,2020,30,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Lasioglossum.glabriusculum,1,transect,33,550,A2,ext.mead,CH,20,7,2020,30,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Clinopodium.vulgare,Bombus.hortorum,1,transect,33,550,A2,ext.mead,CH,20,7,2020,30,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Knautia.arvensis,Ceratina.cyanea,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Lasioglossum.glabriusculum,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Knautia.arvensis,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Knautia.arvensis,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Knautia.arvensis,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Knautia.arvensis,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Knautia.arvensis,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
Centaurea.jacea,Apis.mellifera,1,transect,33,550,A2,ext.mead,CH,20,7,2020,29,Intensive.agriculture,2,275,8.273310475,47.54644624,Endingen
