Survey,Day,Month,Year,Site_id,Plant_species,Flower_count,Units,Total_flower_cover,Collected_insects,Comment
UNIPD02,24,7,2019,UNIPD02_AC,Horminum_pyrenaicum,4,Percentage_of_the_species_out_of_100%,45,N,NA
UNIPD02,24,7,2019,UNIPD02_AD,Horminum_pyrenaicum,10,Percentage_of_the_species_out_of_100%,45,N,NA
UNIPD02,30,7,2019,UNIPD02_AL,Horminum_pyrenaicum,2,Percentage_of_the_species_out_of_100%,65,Y,NA
UNIPD02,31,7,2019,UNIPD02_AM,Horminum_pyrenaicum,1,Percentage_of_the_species_out_of_100%,55,N,NA
UNIPD02,30,7,2019,UNIPD02_AL,Hypericum_maculatum,4,Percentage_of_the_species_out_of_100%,65,Y,NA
UNIPD02,9,8,2019,UNIPD02_AO,Hypericum_maculatum,3,Percentage_of_the_species_out_of_100%,25,Y,NA
UNIPD02,10,8,2019,UNIPD02_AP,Hypericum_maculatum,1,Percentage_of_the_species_out_of_100%,50,N,NA
UNIPD02,11,8,2019,UNIPD02_AT,Hypericum_maculatum,2,Percentage_of_the_species_out_of_100%,50,N,NA
UNIPD02,3,7,2019,UNIPD02_V,Hypericum_maculatum,1,Percentage_of_the_species_out_of_100%,45,Y,NA
UNIPD02,29,7,2019,UNIPD02_AG,Hypericum_perforatum,2,Percentage_of_the_species_out_of_100%,60,Y,NA
UNIPD02,10,8,2019,UNIPD02_AR,Hypericum_perforatum,1,Percentage_of_the_species_out_of_100%,40,N,NA
UNIPD02,9,7,2019,UNIPD02_J,Hypericum_perforatum,1,Percentage_of_the_species_out_of_100%,30,Y,NA
UNIPD02,10,7,2019,UNIPD02_W,Hypericum_perforatum,6,Percentage_of_the_species_out_of_100%,65,Y,NA
UNIPD02,30,7,2019,UNIPD02_AI,Hypochaeris_uniflora,2,Percentage_of_the_species_out_of_100%,40,Y,NA
UNIPD02,9,8,2019,UNIPD02_AS,Hypochaeris_uniflora,1,Percentage_of_the_species_out_of_100%,50,N,NA
UNIPD02,9,8,2019,UNIPD02_AQ,Impatiens_glandulifera,25,Percentage_of_the_species_out_of_100%,75,Y,NA
UNIPD02,9,7,2019,UNIPD02_J,Impatiens_glandulifera,22,Percentage_of_the_species_out_of_100%,30,Y,NA
UNIPD02,10,7,2019,UNIPD02_W,Inula_salicina,2,Percentage_of_the_species_out_of_100%,65,Y,NA
UNIPD02,16,7,2019,UNIPD02_X,Inula_salicina,2,Percentage_of_the_species_out_of_100%,60,Y,NA
UNIPD02,25,7,2019,UNIPD02_AE,Inula_sp,4,Percentage_of_the_species_out_of_100%,55,Y,NA
UNIPD02,30,7,2019,UNIPD02_AI,Knautia_arvensis,8,Percentage_of_the_species_out_of_100%,40,Y,NA
UNIPD02,30,7,2019,UNIPD02_AL,Knautia_arvensis,1,Percentage_of_the_species_out_of_100%,65,Y,NA
UNIPD02,26,6,2019,UNIPD02_T,Knautia_arvensis,13,Percentage_of_the_species_out_of_100%,60,Y,NA
UNIPD02,26,6,2019,UNIPD02_U,Knautia_arvensis,4,Percentage_of_the_species_out_of_100%,60,Y,NA
UNIPD02,3,7,2019,UNIPD02_V,Knautia_arvensis,1,Percentage_of_the_species_out_of_100%,45,Y,NA
UNIPD02,16,7,2019,UNIPD02_X,Knautia_arvensis,2,Percentage_of_the_species_out_of_100%,60,Y,NA
UNIPD02,16,7,2019,UNIPD02_Y,Knautia_arvensis,1,Percentage_of_the_species_out_of_100%,70,Y,NA
UNIPD02,4,6,2019,UNIPD02_B,Knautia_drymeia,4,Percentage_of_the_species_out_of_100%,25,Y,NA
UNIPD02,12,6,2019,UNIPD02_C,Knautia_drymeia,6,Percentage_of_the_species_out_of_100%,80,Y,NA
UNIPD02,12,6,2019,UNIPD02_D,Knautia_drymeia,8,Percentage_of_the_species_out_of_100%,45,Y,NA
UNIPD02,14,6,2019,UNIPD02_G,Knautia_drymeia,5,Percentage_of_the_species_out_of_100%,70,Y,NA
UNIPD02,18,6,2019,UNIPD02_I,Knautia_drymeia,3,Percentage_of_the_species_out_of_100%,70,Y,NA
UNIPD02,18,6,2019,UNIPD02_L,Knautia_drymeia,10,Percentage_of_the_species_out_of_100%,65,Y,NA
UNIPD02,19,6,2019,UNIPD02_M,Knautia_drymeia,6,Percentage_of_the_species_out_of_100%,50,Y,NA
UNIPD02,19,6,2019,UNIPD02_N,Knautia_drymeia,4,Percentage_of_the_species_out_of_100%,65,Y,NA
UNIPD02,20,6,2019,UNIPD02_O,Knautia_drymeia,10,Percentage_of_the_species_out_of_100%,60,Y,NA
UNIPD02,23,7,2019,UNIPD02_AA,Knautia_longifolia,2,Percentage_of_the_species_out_of_100%,90,Y,NA
UNIPD02,25,7,2019,UNIPD02_AE,Knautia_longifolia,2,Percentage_of_the_species_out_of_100%,55,Y,NA
UNIPD02,30,7,2019,UNIPD02_AI,Knautia_longifolia,19,Percentage_of_the_species_out_of_100%,40,Y,NA
UNIPD02,30,7,2019,UNIPD02_AL,Knautia_longifolia,3,Percentage_of_the_species_out_of_100%,65,Y,NA
UNIPD02,31,7,2019,UNIPD02_AM,Knautia_longifolia,3,Percentage_of_the_species_out_of_100%,55,Y,NA
UNIPD02,24,7,2019,UNIPD02_AD,Lamium_album,2,Percentage_of_the_species_out_of_100%,45,Y,NA
UNIPD02,30,7,2019,UNIPD02_AI,Lamium_album,2,Percentage_of_the_species_out_of_100%,40,N,NA
UNIPD02,18,6,2019,UNIPD02_I,Lamium_album,14,Percentage_of_the_species_out_of_100%,70,Y,NA
UNIPD02,18,6,2019,UNIPD02_L,Lamium_album,1,Percentage_of_the_species_out_of_100%,65,Y,NA
UNIPD02,19,6,2019,UNIPD02_M,Lamium_album,1,Percentage_of_the_species_out_of_100%,50,N,NA
UNIPD02,19,6,2019,UNIPD02_M,Lamium_galeobdolon,1,Percentage_of_the_species_out_of_100%,50,N,NA
UNIPD02,3,7,2019,UNIPD02_V,Lamium_orvala,3,Percentage_of_the_species_out_of_100%,45,Y,NA
UNIPD02,30,7,2019,UNIPD02_AL,Lathyrus_pratensis,12,Percentage_of_the_species_out_of_100%,65,Y,NA
UNIPD02,31,7,2019,UNIPD02_AM,Lathyrus_pratensis,3,Percentage_of_the_species_out_of_100%,55,Y,NA
UNIPD02,10,8,2019,UNIPD02_AP,Lathyrus_pratensis,2,Percentage_of_the_species_out_of_100%,50,N,NA
UNIPD02,29,7,2019,UNIPD02_AG,Lathyrus_sylvestris,3,Percentage_of_the_species_out_of_100%,60,Y,NA
UNIPD02,10,8,2019,UNIPD02_AR,Lathyrus_sylvestris,2,Percentage_of_the_species_out_of_100%,40,Y,NA
UNIPD02,23,7,2019,UNIPD02_AA,Leontodon_hispidus,2,Percentage_of_the_species_out_of_100%,90,Y,NA
UNIPD02,24,7,2019,UNIPD02_AC,Leontodon_hispidus,4,Percentage_of_the_species_out_of_100%,45,Y,NA
UNIPD02,29,7,2019,UNIPD02_AG,Leontodon_hispidus,6,Percentage_of_the_species_out_of_100%,60,Y,NA
UNIPD02,29,7,2019,UNIPD02_AH,Leontodon_hispidus,3,Percentage_of_the_species_out_of_100%,50,Y,NA
UNIPD02,30,7,2019,UNIPD02_AI,Leontodon_hispidus,2,Percentage_of_the_species_out_of_100%,40,Y,NA
UNIPD02,20,8,2019,UNIPD02_AJ,Leontodon_hispidus,23,Percentage_of_the_species_out_of_100%,50,Y,NA
UNIPD02,20,8,2019,UNIPD02_AK,Leontodon_hispidus,3,Percentage_of_the_species_out_of_100%,45,Y,NA
UNIPD02,30,7,2019,UNIPD02_AL,Leontodon_hispidus,3,Percentage_of_the_species_out_of_100%,65,Y,NA
UNIPD02,31,7,2019,UNIPD02_AM,Leontodon_hispidus,4,Percentage_of_the_species_out_of_100%,55,Y,NA
UNIPD02,10,8,2019,UNIPD02_AN,Leontodon_hispidus,9,Percentage_of_the_species_out_of_100%,60,Y,NA
UNIPD02,9,8,2019,UNIPD02_AO,Leontodon_hispidus,3,Percentage_of_the_species_out_of_100%,25,Y,NA
UNIPD02,10,8,2019,UNIPD02_AR,Leontodon_hispidus,2,Percentage_of_the_species_out_of_100%,40,Y,NA
UNIPD02,11,8,2019,UNIPD02_AT,Leontodon_hispidus,8,Percentage_of_the_species_out_of_100%,50,Y,NA
UNIPD02,19,8,2019,UNIPD02_AV,Leontodon_hispidus,9,Percentage_of_the_species_out_of_100%,35,N,NA
UNIPD02,4,6,2019,UNIPD02_B,Leontodon_hispidus,1,Percentage_of_the_species_out_of_100%,25,N,NA
UNIPD02,12,6,2019,UNIPD02_C,Leontodon_hispidus,2,Percentage_of_the_species_out_of_100%,80,Y,NA
UNIPD02,13,6,2019,UNIPD02_F,Leontodon_hispidus,1,Percentage_of_the_species_out_of_100%,80,Y,NA
UNIPD02,20,6,2019,UNIPD02_O,Leontodon_hispidus,1,Percentage_of_the_species_out_of_100%,60,Y,NA
UNIPD02,26,6,2019,UNIPD02_S,Leontodon_hispidus,1,Percentage_of_the_species_out_of_100%,50,N,NA
UNIPD02,26,6,2019,UNIPD02_T,Leontodon_hispidus,1,Percentage_of_the_species_out_of_100%,60,N,NA
UNIPD02,3,7,2019,UNIPD02_V,Leontodon_hispidus,1,Percentage_of_the_species_out_of_100%,45,Y,NA
UNIPD02,16,7,2019,UNIPD02_X,Leontodon_hispidus,1,Percentage_of_the_species_out_of_100%,60,N,NA
UNIPD02,23,7,2019,UNIPD02_AA,Leucanthemum_vulgare,4,Percentage_of_the_species_out_of_100%,90,Y,NA
UNIPD02,24,7,2019,UNIPD02_AC,Leucanthemum_vulgare,6,Percentage_of_the_species_out_of_100%,45,Y,NA
UNIPD02,24,7,2019,UNIPD02_AD,Leucanthemum_vulgare,1,Percentage_of_the_species_out_of_100%,45,N,NA
UNIPD02,29,7,2019,UNIPD02_AH,Leucanthemum_vulgare,1,Percentage_of_the_species_out_of_100%,50,Y,NA
UNIPD02,30,7,2019,UNIPD02_AI,Leucanthemum_vulgare,5,Percentage_of_the_species_out_of_100%,40,Y,NA
UNIPD02,30,7,2019,UNIPD02_AL,Leucanthemum_vulgare,2,Percentage_of_the_species_out_of_100%,65,Y,NA
UNIPD02,31,7,2019,UNIPD02_AM,Leucanthemum_vulgare,7,Percentage_of_the_species_out_of_100%,55,Y,NA
UNIPD02,9,8,2019,UNIPD02_AO,Leucanthemum_vulgare,2,Percentage_of_the_species_out_of_100%,25,Y,NA
UNIPD02,10,8,2019,UNIPD02_AP,Leucanthemum_vulgare,5,Percentage_of_the_species_out_of_100%,50,Y,NA
UNIPD02,4,6,2019,UNIPD02_B,Leucanthemum_vulgare,9,Percentage_of_the_species_out_of_100%,25,Y,NA
UNIPD02,12,6,2019,UNIPD02_C,Leucanthemum_vulgare,16,Percentage_of_the_species_out_of_100%,80,Y,NA
UNIPD02,14,6,2019,UNIPD02_H,Leucanthemum_vulgare,5,Percentage_of_the_species_out_of_100%,50,Y,NA
UNIPD02,18,6,2019,UNIPD02_L,Leucanthemum_vulgare,2,Percentage_of_the_species_out_of_100%,65,Y,NA
UNIPD02,19,6,2019,UNIPD02_M,Leucanthemum_vulgare,4,Percentage_of_the_species_out_of_100%,50,Y,NA
UNIPD02,19,6,2019,UNIPD02_N,Leucanthemum_vulgare,5,Percentage_of_the_species_out_of_100%,65,Y,NA
UNIPD02,20,6,2019,UNIPD02_O,Leucanthemum_vulgare,2,Percentage_of_the_species_out_of_100%,60,Y,NA
UNIPD02,25,6,2019,UNIPD02_P,Leucanthemum_vulgare,10,Percentage_of_the_species_out_of_100%,80,Y,NA
UNIPD02,25,6,2019,UNIPD02_Q,Leucanthemum_vulgare,19,Percentage_of_the_species_out_of_100%,65,Y,NA
UNIPD02,25,6,2019,UNIPD02_R,Leucanthemum_vulgare,3,Percentage_of_the_species_out_of_100%,50,Y,NA
UNIPD02,26,6,2019,UNIPD02_T,Leucanthemum_vulgare,13,Percentage_of_the_species_out_of_100%,60,Y,NA
UNIPD02,26,6,2019,UNIPD02_U,Leucanthemum_vulgare,13,Percentage_of_the_species_out_of_100%,60,Y,NA
UNIPD02,3,7,2019,UNIPD02_V,Leucanthemum_vulgare,7,Percentage_of_the_species_out_of_100%,45,Y,NA
UNIPD02,10,7,2019,UNIPD02_W,Leucanthemum_vulgare,8,Percentage_of_the_species_out_of_100%,65,Y,NA
UNIPD02,10,7,2019,UNIPD02_K,Ligustrum_lucidum,15,Percentage_of_the_species_out_of_100%,40,Y,NA
UNIPD02,4,6,2019,UNIPD02_B,Ligustrum_vulgare,4,Percentage_of_the_species_out_of_100%,25,Y,NA
UNIPD02,30,7,2019,UNIPD02_AL,Lilium_bulbiferum,1,Percentage_of_the_species_out_of_100%,65,N,NA
UNIPD02,25,7,2019,UNIPD02_AF,Lilium_martagon,1,Percentage_of_the_species_out_of_100%,35,N,NA
UNIPD02,3,7,2019,UNIPD02_V,Lilium_martagon,1,Percentage_of_the_species_out_of_100%,45,Y,NA
UNIPD02,9,8,2019,UNIPD02_AS,Linaria_alpina,2,Percentage_of_the_species_out_of_100%,50,Y,NA
UNIPD02,14,6,2019,UNIPD02_G,Loncomelos_brevistylus,1,Percentage_of_the_species_out_of_100%,70,Y,NA
UNIPD02,3,6,2019,UNIPD02_A,Lotus_corniculatus,4,Percentage_of_the_species_out_of_100%,60,Y,NA
UNIPD02,23,7,2019,UNIPD02_AA,Lotus_corniculatus,6,Percentage_of_the_species_out_of_100%,90,Y,NA
UNIPD02,23,7,2019,UNIPD02_AB,Lotus_corniculatus,5,Percentage_of_the_species_out_of_100%,45,Y,NA
UNIPD02,24,7,2019,UNIPD02_AC,Lotus_corniculatus,2,Percentage_of_the_species_out_of_100%,45,Y,NA
UNIPD02,24,7,2019,UNIPD02_AD,Lotus_corniculatus,10,Percentage_of_the_species_out_of_100%,45,N,NA
UNIPD02,25,7,2019,UNIPD02_AE,Lotus_corniculatus,11,Percentage_of_the_species_out_of_100%,55,Y,NA
UNIPD02,29,7,2019,UNIPD02_AG,Lotus_corniculatus,4,Percentage_of_the_species_out_of_100%,60,Y,NA
UNIPD02,20,8,2019,UNIPD02_AJ,Lotus_corniculatus,8,Percentage_of_the_species_out_of_100%,50,Y,NA
UNIPD02,10,8,2019,UNIPD02_AP,Lotus_corniculatus,3,Percentage_of_the_species_out_of_100%,50,N,NA
UNIPD02,9,8,2019,UNIPD02_AS,Lotus_corniculatus,1,Percentage_of_the_species_out_of_100%,50,Y,NA
UNIPD02,19,8,2019,UNIPD02_AZ,Lotus_corniculatus,19,Percentage_of_the_species_out_of_100%,30,Y,NA
UNIPD02,4,6,2019,UNIPD02_B,Lotus_corniculatus,9,Percentage_of_the_species_out_of_100%,25,Y,NA
UNIPD02,12,6,2019,UNIPD02_C,Lotus_corniculatus,6,Percentage_of_the_species_out_of_100%,80,Y,NA
UNIPD02,12,6,2019,UNIPD02_D,Lotus_corniculatus,7,Percentage_of_the_species_out_of_100%,45,Y,NA
UNIPD02,13,6,2019,UNIPD02_E,Lotus_corniculatus,4,Percentage_of_the_species_out_of_100%,50,Y,NA
UNIPD02,14,6,2019,UNIPD02_G,Lotus_corniculatus,7,Percentage_of_the_species_out_of_100%,70,Y,NA
UNIPD02,14,6,2019,UNIPD02_H,Lotus_corniculatus,5,Percentage_of_the_species_out_of_100%,50,Y,NA
UNIPD02,18,6,2019,UNIPD02_I,Lotus_corniculatus,3,Percentage_of_the_species_out_of_100%,70,Y,NA
UNIPD02,10,7,2019,UNIPD02_K,Lotus_corniculatus,5,Percentage_of_the_species_out_of_100%,40,Y,NA
UNIPD02,18,6,2019,UNIPD02_L,Lotus_corniculatus,4,Percentage_of_the_species_out_of_100%,65,N,NA
UNIPD02,19,6,2019,UNIPD02_M,Lotus_corniculatus,18,Percentage_of_the_species_out_of_100%,50,Y,NA
UNIPD02,19,6,2019,UNIPD02_N,Lotus_corniculatus,4,Percentage_of_the_species_out_of_100%,65,Y,NA
UNIPD02,20,6,2019,UNIPD02_O,Lotus_corniculatus,8,Percentage_of_the_species_out_of_100%,60,Y,NA
UNIPD02,25,6,2019,UNIPD02_P,Lotus_corniculatus,8,Percentage_of_the_species_out_of_100%,80,Y,NA
UNIPD02,25,6,2019,UNIPD02_Q,Lotus_corniculatus,7,Percentage_of_the_species_out_of_100%,65,Y,NA
UNIPD02,25,6,2019,UNIPD02_R,Lotus_corniculatus,1,Percentage_of_the_species_out_of_100%,50,N,NA
UNIPD02,26,6,2019,UNIPD02_S,Lotus_corniculatus,9,Percentage_of_the_species_out_of_100%,50,Y,NA
UNIPD02,26,6,2019,UNIPD02_T,Lotus_corniculatus,1,Percentage_of_the_species_out_of_100%,60,N,NA
UNIPD02,26,6,2019,UNIPD02_U,Lotus_corniculatus,1,Percentage_of_the_species_out_of_100%,60,Y,NA
UNIPD02,3,7,2019,UNIPD02_V,Lotus_corniculatus,3,Percentage_of_the_species_out_of_100%,45,Y,NA
UNIPD02,10,7,2019,UNIPD02_W,Lotus_corniculatus,3,Percentage_of_the_species_out_of_100%,65,N,NA
UNIPD02,16,7,2019,UNIPD02_X,Lotus_corniculatus,1,Percentage_of_the_species_out_of_100%,60,N,NA
UNIPD02,16,7,2019,UNIPD02_Y,Lotus_corniculatus,1,Percentage_of_the_species_out_of_100%,70,N,NA
UNIPD02,9,7,2019,UNIPD02_Z,Lotus_corniculatus,1,Percentage_of_the_species_out_of_100%,30,Y,NA
UNIPD02,25,6,2019,UNIPD02_Q,Lupinus_polyphyllus,14,Percentage_of_the_species_out_of_100%,65,Y,NA
UNIPD02,3,6,2019,UNIPD02_A,Lychnis_flos-cuculi,1,Percentage_of_the_species_out_of_100%,60,N,NA
UNIPD02,29,7,2019,UNIPD02_AH,Lychnis_flos-cuculi,10,Percentage_of_the_species_out_of_100%,50,Y,NA
UNIPD02,4,6,2019,UNIPD02_B,Lychnis_flos-cuculi,4,Percentage_of_the_species_out_of_100%,25,Y,NA
UNIPD02,19,6,2019,UNIPD02_M,Lychnis_flos-cuculi,1,Percentage_of_the_species_out_of_100%,50,Y,NA
UNIPD02,25,6,2019,UNIPD02_P,Lychnis_flos-cuculi,5,Percentage_of_the_species_out_of_100%,80,N,NA
UNIPD02,4,6,2019,UNIPD02_B,Lysimachia_arvensis,1,Percentage_of_the_species_out_of_100%,25,N,NA
UNIPD02,13,6,2019,UNIPD02_F,Lysimachia_arvensis,5,Percentage_of_the_species_out_of_100%,80,N,NA
UNIPD02,9,7,2019,UNIPD02_J,Lysimachia_vulgaris,1,Percentage_of_the_species_out_of_100%,30,Y,NA
UNIPD02,10,7,2019,UNIPD02_K,Lysimachia_vulgaris,10,Percentage_of_the_species_out_of_100%,40,Y,NA
UNIPD02,10,7,2019,UNIPD02_K,Lythrum_salicaria,1,Percentage_of_the_species_out_of_100%,40,Y,NA
UNIPD02,3,6,2019,UNIPD02_A,Malva_sylvestris,1,Percentage_of_the_species_out_of_100%,60,Y,NA
UNIPD02,14,6,2019,UNIPD02_G,Malva_sylvestris,1,Percentage_of_the_species_out_of_100%,70,Y,NA
UNIPD02,13,6,2019,UNIPD02_F,Matricaria_chamomilla,3,Percentage_of_the_species_out_of_100%,80,Y,NA
UNIPD02,9,7,2019,UNIPD02_Z,Medicago_falcata,5,Percentage_of_the_species_out_of_100%,30,Y,NA
UNIPD02,3,6,2019,UNIPD02_A,Medicago_lupulina,9,Percentage_of_the_species_out_of_100%,60,Y,NA
UNIPD02,20,8,2019,UNIPD02_AX,Medicago_lupulina,6,Percentage_of_the_species_out_of_100%,30,Y,NA
UNIPD02,4,6,2019,UNIPD02_B,Medicago_lupulina,7,Percentage_of_the_species_out_of_100%,25,Y,NA
UNIPD02,12,6,2019,UNIPD02_C,Medicago_lupulina,2,Percentage_of_the_species_out_of_100%,80,Y,NA
UNIPD02,12,6,2019,UNIPD02_D,Medicago_lupulina,8,Percentage_of_the_species_out_of_100%,45,Y,NA
UNIPD02,13,6,2019,UNIPD02_E,Medicago_lupulina,20,Percentage_of_the_species_out_of_100%,50,Y,NA
UNIPD02,14,6,2019,UNIPD02_G,Medicago_lupulina,1,Percentage_of_the_species_out_of_100%,70,Y,NA
UNIPD02,19,6,2019,UNIPD02_M,Medicago_lupulina,5,Percentage_of_the_species_out_of_100%,50,N,NA
UNIPD02,19,6,2019,UNIPD02_N,Medicago_lupulina,4,Percentage_of_the_species_out_of_100%,65,Y,NA
UNIPD02,26,6,2019,UNIPD02_S,Medicago_lupulina,4,Percentage_of_the_species_out_of_100%,50,Y,NA
UNIPD02,26,6,2019,UNIPD02_U,Medicago_lupulina,1,Percentage_of_the_species_out_of_100%,60,N,NA
UNIPD02,20,8,2019,UNIPD02_AW,Medicago_sativa,11,Percentage_of_the_species_out_of_100%,50,Y,NA
UNIPD02,13,6,2019,UNIPD02_F,Medicago_sativa,1,Percentage_of_the_species_out_of_100%,80,Y,NA
UNIPD02,14,6,2019,UNIPD02_G,Medicago_sativa,3,Percentage_of_the_species_out_of_100%,70,Y,NA
UNIPD02,26,6,2019,UNIPD02_S,Medicago_sativa,1,Percentage_of_the_species_out_of_100%,50,N,NA
UNIPD02,9,7,2019,UNIPD02_Z,Medicago_sativa,16,Percentage_of_the_species_out_of_100%,30,Y,NA
UNIPD02,19,8,2019,UNIPD02_AV,Melampyrum_italicum,7,Percentage_of_the_species_out_of_100%,35,Y,NA
UNIPD02,25,7,2019,UNIPD02_AF,Melampyrum_sp,6,Percentage_of_the_species_out_of_100%,35,Y,NA
UNIPD02,9,8,2019,UNIPD02_AQ,Melilotus_albus,3,Percentage_of_the_species_out_of_100%,75,N,NA
UNIPD02,16,7,2019,UNIPD02_X,Melilotus_albus,1,Percentage_of_the_species_out_of_100%,60,Y,NA
UNIPD02,9,7,2019,UNIPD02_Z,Melilotus_albus,5,Percentage_of_the_species_out_of_100%,30,N,NA
UNIPD02,9,8,2019,UNIPD02_AO,Mentha_arvensis,3,Percentage_of_the_species_out_of_100%,25,Y,NA
UNIPD02,20,8,2019,UNIPD02_AW,Mentha_longifolia,21,Percentage_of_the_species_out_of_100%,50,Y,NA
UNIPD02,9,8,2019,UNIPD02_AS,Minuartia_recurva,1,Percentage_of_the_species_out_of_100%,50,Y,NA
UNIPD02,3,6,2019,UNIPD02_A,Myosotis_sp,4,Percentage_of_the_species_out_of_100%,60,Y,NA
UNIPD02,23,7,2019,UNIPD02_AA,Myosotis_sp,1,Percentage_of_the_species_out_of_100%,90,Y,NA
UNIPD02,23,7,2019,UNIPD02_AB,Myosotis_sp,1,Percentage_of_the_species_out_of_100%,45,Y,NA
UNIPD02,24,7,2019,UNIPD02_AC,Myosotis_sp,4,Percentage_of_the_species_out_of_100%,45,Y,NA
UNIPD02,24,7,2019,UNIPD02_AD,Myosotis_sp,1,Percentage_of_the_species_out_of_100%,45,N,NA
UNIPD02,18,6,2019,UNIPD02_I,Myosotis_sp,5,Percentage_of_the_species_out_of_100%,70,Y,NA
UNIPD02,19,6,2019,UNIPD02_M,Myosotis_sp,2,Percentage_of_the_species_out_of_100%,50,Y,NA
UNIPD02,19,6,2019,UNIPD02_N,Myosotis_sp,1,Percentage_of_the_species_out_of_100%,65,Y,NA
UNIPD02,20,6,2019,UNIPD02_O,Myosotis_sp,5,Percentage_of_the_species_out_of_100%,60,Y,NA
UNIPD02,25,6,2019,UNIPD02_P,Myosotis_sp,3,Percentage_of_the_species_out_of_100%,80,N,NA
UNIPD02,25,6,2019,UNIPD02_R,Myosotis_sp,11,Percentage_of_the_species_out_of_100%,50,Y,NA
UNIPD02,30,7,2019,UNIPD02_AL,Myosoton_aquaticum,1,Percentage_of_the_species_out_of_100%,65,N,NA
UNIPD02,10,7,2019,UNIPD02_W,Myosoton_aquaticum,1,Percentage_of_the_species_out_of_100%,65,N,NA
UNIPD02,20,8,2019,UNIPD02_AX,Oenothera_biennis,6,Percentage_of_the_species_out_of_100%,30,N,NA
UNIPD02,23,7,2019,UNIPD02_AA,Onobrychis_montana,12,Percentage_of_the_species_out_of_100%,90,Y,NA
UNIPD02,24,7,2019,UNIPD02_AC,Onobrychis_montana,1,Percentage_of_the_species_out_of_100%,45,Y,NA
UNIPD02,30,7,2019,UNIPD02_AL,Onobrychis_montana,2,Percentage_of_the_species_out_of_100%,65,Y,NA
UNIPD02,31,7,2019,UNIPD02_AM,Onobrychis_montana,3,Percentage_of_the_species_out_of_100%,55,Y,NA
UNIPD02,29,7,2019,UNIPD02_AG,Onobrychis_viciifolia,1,Percentage_of_the_species_out_of_100%,60,Y,NA
UNIPD02,25,6,2019,UNIPD02_Q,Onobrychis_viciifolia,1,Percentage_of_the_species_out_of_100%,65,N,NA
UNIPD02,26,6,2019,UNIPD02_T,Ononis_spinosa,1,Percentage_of_the_species_out_of_100%,60,N,NA
UNIPD02,26,6,2019,UNIPD02_U,Ononis_spinosa,2,Percentage_of_the_species_out_of_100%,60,N,NA
UNIPD02,16,7,2019,UNIPD02_X,Ononis_spinosa,16,Percentage_of_the_species_out_of_100%,60,Y,NA
UNIPD02,29,7,2019,UNIPD02_AG,Origanum_vulgare,1,Percentage_of_the_species_out_of_100%,60,Y,NA
UNIPD02,20,6,2019,UNIPD02_O,Ornithogalum_pyrenaicum,1,Percentage_of_the_species_out_of_100%,60,N,NA
UNIPD02,3,6,2019,UNIPD02_A,Ornithogalum_umbellatum,1,Percentage_of_the_species_out_of_100%,60,N,NA
UNIPD02,3,6,2019,UNIPD02_A,Oxalis_articulata,1,Percentage_of_the_species_out_of_100%,60,Y,NA
UNIPD02,23,7,2019,UNIPD02_AA,Oxytropis_montana,1,Percentage_of_the_species_out_of_100%,90,N,NA
UNIPD02,24,7,2019,UNIPD02_AD,Oxytropis_montana,2,Percentage_of_the_species_out_of_100%,45,N,NA
UNIPD02,3,6,2019,UNIPD02_A,Papaver_rhoeas,1,Percentage_of_the_species_out_of_100%,60,N,NA
UNIPD02,12,6,2019,UNIPD02_C,Papaver_rhoeas,1,Percentage_of_the_species_out_of_100%,80,Y,NA
UNIPD02,13,6,2019,UNIPD02_F,Papaver_rhoeas,2,Percentage_of_the_species_out_of_100%,80,Y,NA
UNIPD02,23,7,2019,UNIPD02_AA,Parnassia_palustris,1,Percentage_of_the_species_out_of_100%,90,N,NA
UNIPD02,31,7,2019,UNIPD02_AM,Parnassia_palustris,1,Percentage_of_the_species_out_of_100%,55,N,NA
UNIPD02,10,8,2019,UNIPD02_AR,Pastinaca_sativa,5,Percentage_of_the_species_out_of_100%,40,Y,NA
UNIPD02,24,7,2019,UNIPD02_AC,Pedicularis_comosa,2,Percentage_of_the_species_out_of_100%,45,N,NA
UNIPD02,29,7,2019,UNIPD02_AH,Pedicularis_palustris,1,Percentage_of_the_species_out_of_100%,50,N,NA
UNIPD02,18,6,2019,UNIPD02_L,Persicaria_bistorta,1,Percentage_of_the_species_out_of_100%,65,Y,NA
UNIPD02,19,8,2019,UNIPD02_AZ,Petrorhagia_saxifraga,5,Percentage_of_the_species_out_of_100%,30,Y,NA
UNIPD02,13,6,2019,UNIPD02_E,Petrorhagia_saxifraga,4,Percentage_of_the_species_out_of_100%,50,Y,NA
UNIPD02,10,7,2019,UNIPD02_K,Petrorhagia_saxifraga,10,Percentage_of_the_species_out_of_100%,40,Y,NA
UNIPD02,26,6,2019,UNIPD02_S,Petrorhagia_saxifraga,4,Percentage_of_the_species_out_of_100%,50,Y,NA
UNIPD02,9,7,2019,UNIPD02_Z,Petrorhagia_saxifraga,10,Percentage_of_the_species_out_of_100%,30,Y,NA
UNIPD02,9,8,2019,UNIPD02_AS,Phyteuma_betonicifolium,1,Percentage_of_the_species_out_of_100%,50,Y,NA
UNIPD02,19,6,2019,UNIPD02_N,Phyteuma_betonicifolium,1,Percentage_of_the_species_out_of_100%,65,Y,NA
