Survey,Plant_species,Pollinator_species,Interaction,Sampling_method,Sampling_effort_minutes,Sampling_area_square_meters,Site_id,Habitat,Country,Locality,Latitude,Longitude,Coordinate_precision,Elevation,Day,Month,Year,Comments,Temperature,Humidity
UNIPD03,Convolvulus_arvensis,Halictus_simplex/langobardicus/compressus,1,Standardized_observations_on_plants,40,10000,UNIPD03_E31,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.508849,11.815876,10_m,20,10,7,2020,NA,NA,NA
UNIPD03,Convolvulus_arvensis,Lasioglossum_glabriusculum,2,Standardized_observations_on_plants,40,10000,UNIPD03_E31,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.508849,11.815876,10_m,20,10,7,2020,NA,NA,NA
UNIPD03,Convolvulus_arvensis,Lasioglossum_morio,2,Standardized_observations_on_plants,40,10000,UNIPD03_E31,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.508849,11.815876,10_m,20,27,7,2020,NA,NA,NA
UNIPD03,Convolvulus_arvensis,Sphaerophoria_scripta,4,Standardized_observations_on_plants,40,10000,UNIPD03_E31,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.508849,11.815876,10_m,20,27,7,2020,NA,NA,NA
UNIPD03,Convolvulus_arvensis,Sphaerophoria_scripta,1,Standardized_observations_on_plants,40,10000,UNIPD03_E31,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.508849,11.815876,10_m,20,10,7,2020,NA,NA,NA
UNIPD03,Convolvulus_arvensis,Eristalinus_aeneus,7,Standardized_observations_on_plants,40,10000,UNIPD03_E32,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.509328,11.816849,10_m,20,29,6,2020,NA,NA,NA
UNIPD03,Convolvulus_arvensis,Eristalis_tenax,2,Standardized_observations_on_plants,40,10000,UNIPD03_E32,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.509328,11.816849,10_m,20,29,6,2020,NA,NA,NA
UNIPD03,Convolvulus_arvensis,Eristalis_tenax,1,Standardized_observations_on_plants,40,10000,UNIPD03_E32,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.509328,11.816849,10_m,20,29,6,2020,NA,NA,NA
UNIPD03,Convolvulus_arvensis,Lasioglossum_discum,1,Standardized_observations_on_plants,40,10000,UNIPD03_E32,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.509328,11.816849,10_m,20,29,6,2020,NA,NA,NA
UNIPD03,Convolvulus_arvensis,Lasioglossum_glabriusculum,2,Standardized_observations_on_plants,40,10000,UNIPD03_E32,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.509328,11.816849,10_m,20,18,6,2020,NA,NA,NA
UNIPD03,Convolvulus_arvensis,Lasioglossum_malachurum,1,Standardized_observations_on_plants,40,10000,UNIPD03_E32,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.509328,11.816849,10_m,20,29,6,2020,NA,NA,NA
UNIPD03,Convolvulus_arvensis,Sphaerophoria_scripta,2,Standardized_observations_on_plants,40,10000,UNIPD03_E32,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.509328,11.816849,10_m,20,29,6,2020,NA,NA,NA
UNIPD03,Convolvulus_arvensis,Sphaerophoria_scripta,1,Standardized_observations_on_plants,40,10000,UNIPD03_E32,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.509328,11.816849,10_m,20,18,6,2020,NA,NA,NA
UNIPD03,Convolvulus_arvensis,Apis_mellifera,3,Standardized_observations_on_plants,40,10000,UNIPD03_E33,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.509911,11.817941,10_m,20,27,7,2020,NA,NA,NA
UNIPD03,Convolvulus_arvensis,Eristalinus_aeneus,4,Standardized_observations_on_plants,40,10000,UNIPD03_E33,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.509911,11.817941,10_m,20,27,7,2020,NA,NA,NA
UNIPD03,Convolvulus_arvensis,Halictus_simplex/langobardicus/compressus,1,Standardized_observations_on_plants,40,10000,UNIPD03_E33,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.509911,11.817941,10_m,20,27,7,2020,NA,NA,NA
UNIPD03,Convolvulus_arvensis,Lasioglossum_glabriusculum,1,Standardized_observations_on_plants,40,10000,UNIPD03_E33,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.509911,11.817941,10_m,20,27,7,2020,NA,NA,NA
UNIPD03,Convolvulus_arvensis,Lasioglossum_villosulum,2,Standardized_observations_on_plants,40,10000,UNIPD03_E33,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.509911,11.817941,10_m,20,27,7,2020,NA,NA,NA
UNIPD03,Convolvulus_arvensis,Episyrphus_balteatus,1,Standardized_observations_on_plants,40,10000,UNIPD03_E35,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.510904,11.819907,10_m,20,18,6,2020,NA,NA,NA
UNIPD03,Convolvulus_arvensis,Lasioglossum_malachurum,1,Standardized_observations_on_plants,40,10000,UNIPD03_E35,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.510904,11.819907,10_m,20,18,6,2020,NA,NA,NA
UNIPD03,Convolvulus_arvensis,Sphaerophoria_scripta,2,Standardized_observations_on_plants,40,10000,UNIPD03_E35,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.510904,11.819907,10_m,20,18,6,2020,NA,NA,NA
UNIPD03,Convolvulus_arvensis,Sphaerophoria_scripta,1,Standardized_observations_on_plants,40,10000,UNIPD03_E36,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.511379,11.821068,10_m,20,10,7,2020,NA,NA,NA
UNIPD03,Convolvulus_arvensis,Eristalinus_aeneus,1,Standardized_observations_on_plants,40,10000,UNIPD03_E4,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.513994,11.815191,10_m,20,27,7,2020,NA,NA,NA
UNIPD03,Convolvulus_arvensis,Lasioglossum_glabriusculum,1,Standardized_observations_on_plants,40,10000,UNIPD03_E4,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.513994,11.815191,10_m,20,27,7,2020,NA,NA,NA
UNIPD03,Conyza_canadensis,Lasioglossum_glabriusculum,1,Standardized_observations_on_plants,40,10000,UNIPD03_CD13,Crop/Semi-nat,Italy,Camisano_Vicentino,45.504053,11.714647,10_m,23,28,7,2020,NA,NA,NA
UNIPD03,Conyza_canadensis,Nomiapis_diversipes,1,Standardized_observations_on_plants,40,10000,UNIPD03_CD15,Crop/Semi-nat,Italy,Camisano_Vicentino,45.502303,11.715528,10_m,23,28,7,2020,NA,NA,NA
UNIPD03,Conyza_canadensis,Paragus_tibialis,1,Standardized_observations_on_plants,40,10000,UNIPD03_CD15,Crop/Semi-nat,Italy,Camisano_Vicentino,45.502303,11.715528,10_m,23,28,7,2020,NA,NA,NA
UNIPD03,Conyza_canadensis,Sphaerophoria_scripta,3,Standardized_observations_on_plants,40,10000,UNIPD03_CD16,Crop/Semi-nat,Italy,Camisano_Vicentino,45.501469,11.715981,10_m,23,28,7,2020,NA,NA,NA
UNIPD03,Conyza_canadensis,Apis_mellifera,1,Standardized_observations_on_plants,40,10000,UNIPD03_CD17,Crop/Semi-nat,Italy,Camisano_Vicentino,45.500733,11.716516,10_m,23,28,7,2020,NA,NA,NA
UNIPD03,Conyza_canadensis,Halictus_subauratus,1,Standardized_observations_on_plants,40,10000,UNIPD03_CD26,Crop/Semi-nat,Italy,Camisano_Vicentino,45.502449,11.712626,10_m,23,28,7,2020,NA,NA,NA
UNIPD03,Conyza_canadensis,Lasioglossum_villosulum,1,Standardized_observations_on_plants,40,10000,UNIPD03_CD26,Crop/Semi-nat,Italy,Camisano_Vicentino,45.502449,11.712626,10_m,23,28,7,2020,NA,NA,NA
UNIPD03,Conyza_canadensis,Halictus_compressus,4,Standardized_observations_on_plants,40,10000,UNIPD03_D11,Crop/Semi-nat,Italy,Borgoricco,45.527931,11.934903,10_m,19,17,8,2020,NA,NA,NA
UNIPD03,Conyza_canadensis,Halictus_maculatus,2,Standardized_observations_on_plants,40,10000,UNIPD03_D11,Crop/Semi-nat,Italy,Borgoricco,45.527931,11.934903,10_m,19,17,8,2020,NA,NA,NA
UNIPD03,Conyza_canadensis,Halictus_subauratus,4,Standardized_observations_on_plants,40,10000,UNIPD03_D11,Crop/Semi-nat,Italy,Borgoricco,45.527931,11.934903,10_m,19,17,8,2020,NA,NA,NA
UNIPD03,Conyza_canadensis,Halictus_compressus,1,Standardized_observations_on_plants,40,10000,UNIPD03_D15,Crop/Semi-nat,Italy,Borgoricco,45.52837,11.937949,10_m,19,17,8,2020,NA,NA,NA
UNIPD03,Conyza_canadensis,Halictus_maculatus,1,Standardized_observations_on_plants,40,10000,UNIPD03_D15,Crop/Semi-nat,Italy,Borgoricco,45.52837,11.937949,10_m,19,17,8,2020,NA,NA,NA
UNIPD03,Conyza_canadensis,Halictus_subauratus,10,Standardized_observations_on_plants,40,10000,UNIPD03_D15,Crop/Semi-nat,Italy,Borgoricco,45.52837,11.937949,10_m,19,17,8,2020,NA,NA,NA
UNIPD03,Conyza_canadensis,Hylaeus_annularis,1,Standardized_observations_on_plants,40,10000,UNIPD03_D15,Crop/Semi-nat,Italy,Borgoricco,45.52837,11.937949,10_m,19,17,8,2020,NA,NA,NA
UNIPD03,Conyza_canadensis,Hylaeus_gibbus,1,Standardized_observations_on_plants,40,10000,UNIPD03_D15,Crop/Semi-nat,Italy,Borgoricco,45.52837,11.937949,10_m,19,17,8,2020,NA,NA,NA
UNIPD03,Conyza_canadensis,Lasioglossum_pauxillum,2,Standardized_observations_on_plants,40,10000,UNIPD03_D15,Crop/Semi-nat,Italy,Borgoricco,45.52837,11.937949,10_m,19,17,8,2020,NA,NA,NA
UNIPD03,Conyza_canadensis,Nomiapis_diversipes,5,Standardized_observations_on_plants,40,10000,UNIPD03_D15,Crop/Semi-nat,Italy,Borgoricco,45.52837,11.937949,10_m,19,17,8,2020,NA,NA,NA
UNIPD03,Conyza_canadensis,Sphaerophoria_rueppellii,1,Standardized_observations_on_plants,40,10000,UNIPD03_D15,Crop/Semi-nat,Italy,Borgoricco,45.52837,11.937949,10_m,19,17,8,2020,NA,NA,NA
UNIPD03,Conyza_canadensis,Sphecodes_gibbus,2,Standardized_observations_on_plants,40,10000,UNIPD03_D15,Crop/Semi-nat,Italy,Borgoricco,45.52837,11.937949,10_m,19,17,8,2020,NA,NA,NA
UNIPD03,Conyza_canadensis,Halictus_maculatus,2,Standardized_observations_on_plants,40,10000,UNIPD03_D28,Crop/Semi-nat,Italy,Borgoricco,45.530502,11.936999,10_m,19,17,8,2020,NA,NA,NA
UNIPD03,Conyza_canadensis,Halictus_simplex,1,Standardized_observations_on_plants,40,10000,UNIPD03_D28,Crop/Semi-nat,Italy,Borgoricco,45.530502,11.936999,10_m,19,17,8,2020,NA,NA,NA
UNIPD03,Conyza_canadensis,Halictus_simplex/langobardicus/compressus,2,Standardized_observations_on_plants,40,10000,UNIPD03_D28,Crop/Semi-nat,Italy,Borgoricco,45.530502,11.936999,10_m,19,17,8,2020,NA,NA,NA
UNIPD03,Conyza_canadensis,Halictus_subauratus,5,Standardized_observations_on_plants,40,10000,UNIPD03_D28,Crop/Semi-nat,Italy,Borgoricco,45.530502,11.936999,10_m,19,17,8,2020,NA,NA,NA
UNIPD03,Conyza_canadensis,Helophilus_trivittatus,1,Standardized_observations_on_plants,40,10000,UNIPD03_D28,Crop/Semi-nat,Italy,Borgoricco,45.530502,11.936999,10_m,19,17,8,2020,NA,NA,NA
UNIPD03,Conyza_canadensis,Lasioglossum_glabriusculum,1,Standardized_observations_on_plants,40,10000,UNIPD03_D28,Crop/Semi-nat,Italy,Borgoricco,45.530502,11.936999,10_m,19,17,8,2020,NA,NA,NA
UNIPD03,Conyza_canadensis,Sphaerophoria_scripta,2,Standardized_observations_on_plants,40,10000,UNIPD03_D28,Crop/Semi-nat,Italy,Borgoricco,45.530502,11.936999,10_m,19,17,8,2020,NA,NA,NA
UNIPD03,Conyza_canadensis,Sphecodes_schenckii,1,Standardized_observations_on_plants,40,10000,UNIPD03_D28,Crop/Semi-nat,Italy,Borgoricco,45.530502,11.936999,10_m,19,17,8,2020,NA,NA,NA
UNIPD03,Conyza_canadensis,Halictus_subauratus,2,Standardized_observations_on_plants,40,10000,UNIPD03_D8,Crop/Semi-nat,Italy,Borgoricco,45.527335,11.938602,10_m,19,17,8,2020,NA,NA,NA
UNIPD03,Conyza_canadensis,Halictus_maculatus,1,Standardized_observations_on_plants,40,10000,UNIPD03_E28,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.511128,11.818178,10_m,20,27,7,2020,NA,NA,NA
UNIPD03,Conyza_canadensis,Halictus_simplex/langobardicus/compressus,1,Standardized_observations_on_plants,40,10000,UNIPD03_E28,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.511128,11.818178,10_m,20,27,7,2020,NA,NA,NA
UNIPD03,Conyza_canadensis,Halictus_subauratus,1,Standardized_observations_on_plants,40,10000,UNIPD03_E28,Crop/Semi-nat,Italy,Piazzola_sul_Brenta,45.511128,11.818178,10_m,20,27,7,2020,NA,NA,NA
UNIPD03,Cornus_sanguinea,Eristalis_tenax,1,Standardized_observations_on_plants,40,10000,UNIPD03_D14,Crop/Semi-nat,Italy,Borgoricco,45.528307,11.939032,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Cornus_sanguinea,Myathropa_florea,4,Standardized_observations_on_plants,40,10000,UNIPD03_D15,Crop/Semi-nat,Italy,Borgoricco,45.52837,11.937949,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Cornus_sanguinea,Eristalis_tenax,1,Standardized_observations_on_plants,40,10000,UNIPD03_D17,Crop/Semi-nat,Italy,Borgoricco,45.528859,11.935154,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Cornus_sanguinea,Lasioglossum_pauxillum,5,Standardized_observations_on_plants,40,10000,UNIPD03_D17,Crop/Semi-nat,Italy,Borgoricco,45.528859,11.935154,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Cornus_sanguinea,Lasioglossum_zonulum,1,Standardized_observations_on_plants,40,10000,UNIPD03_D17,Crop/Semi-nat,Italy,Borgoricco,45.528859,11.935154,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Cornus_sanguinea,Myathropa_florea,2,Standardized_observations_on_plants,40,10000,UNIPD03_D29,Crop/Semi-nat,Italy,Borgoricco,45.53063,11.935915,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Cornus_sanguinea,Halictus_scabiosae,1,Standardized_observations_on_plants,40,10000,UNIPD03_D35,Crop/Semi-nat,Italy,Borgoricco,45.531434,11.936269,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Cornus_sanguinea,Hylaeus_communis,1,Standardized_observations_on_plants,40,10000,UNIPD03_D35,Crop/Semi-nat,Italy,Borgoricco,45.531434,11.936269,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Cornus_sanguinea,Lasioglossum_pauxillum,2,Standardized_observations_on_plants,40,10000,UNIPD03_D35,Crop/Semi-nat,Italy,Borgoricco,45.531434,11.936269,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Halictus_simplex/langobardicus/compressus,1,Standardized_observations_on_plants,40,10000,UNIPD03_CD17,Crop/Semi-nat,Italy,Camisano_Vicentino,45.500733,11.716516,10_m,23,13,7,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Lasioglossum_glabriusculum,2,Standardized_observations_on_plants,40,10000,UNIPD03_CD17,Crop/Semi-nat,Italy,Camisano_Vicentino,45.500733,11.716516,10_m,23,13,7,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Lasioglossum_leucozonium,1,Standardized_observations_on_plants,40,10000,UNIPD03_CD17,Crop/Semi-nat,Italy,Camisano_Vicentino,45.500733,11.716516,10_m,23,13,7,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Lasioglossum_villosulum,2,Standardized_observations_on_plants,40,10000,UNIPD03_CD17,Crop/Semi-nat,Italy,Camisano_Vicentino,45.500733,11.716516,10_m,23,13,7,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Sphaerophoria_scripta,1,Standardized_observations_on_plants,40,10000,UNIPD03_CD17,Crop/Semi-nat,Italy,Camisano_Vicentino,45.500733,11.716516,10_m,23,13,7,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Pipizella_viduata,1,Standardized_observations_on_plants,40,10000,UNIPD03_CD22,Crop/Semi-nat,Italy,Camisano_Vicentino,45.501142,11.714736,10_m,23,12,6,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Sphaerophoria_scripta,2,Standardized_observations_on_plants,40,10000,UNIPD03_CD22,Crop/Semi-nat,Italy,Camisano_Vicentino,45.501142,11.714736,10_m,23,12,6,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Lasioglossum_glabriusculum,2,Standardized_observations_on_plants,40,10000,UNIPD03_CD27,Crop/Semi-nat,Italy,Camisano_Vicentino,45.501739,11.713183,10_m,23,13,7,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Lasioglossum_leucozonium,1,Standardized_observations_on_plants,40,10000,UNIPD03_CD27,Crop/Semi-nat,Italy,Camisano_Vicentino,45.501739,11.713183,10_m,23,13,7,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Lasioglossum_villosulum,6,Standardized_observations_on_plants,40,10000,UNIPD03_CD27,Crop/Semi-nat,Italy,Camisano_Vicentino,45.501739,11.713183,10_m,23,13,7,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Lasioglossum_morio,1,Standardized_observations_on_plants,40,10000,UNIPD03_CD28,Crop/Semi-nat,Italy,Camisano_Vicentino,45.500853,11.713655,10_m,23,13,7,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Lasioglossum_villosulum,2,Standardized_observations_on_plants,40,10000,UNIPD03_CD28,Crop/Semi-nat,Italy,Camisano_Vicentino,45.500853,11.713655,10_m,23,13,7,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Neoascia_podagrica,1,Standardized_observations_on_plants,40,10000,UNIPD03_CD28,Crop/Semi-nat,Italy,Camisano_Vicentino,45.500853,11.713655,10_m,23,13,7,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Andrena_ovatula,1,Standardized_observations_on_plants,40,10000,UNIPD03_D11,Crop/Semi-nat,Italy,Borgoricco,45.527931,11.934903,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Halictus_maculatus,2,Standardized_observations_on_plants,40,10000,UNIPD03_D11,Crop/Semi-nat,Italy,Borgoricco,45.527931,11.934903,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Halictus_scabiosae,1,Standardized_observations_on_plants,40,10000,UNIPD03_D11,Crop/Semi-nat,Italy,Borgoricco,45.527931,11.934903,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Lasioglossum_glabriusculum,1,Standardized_observations_on_plants,40,10000,UNIPD03_D11,Crop/Semi-nat,Italy,Borgoricco,45.527931,11.934903,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Lasioglossum_leucozonium,1,Standardized_observations_on_plants,40,10000,UNIPD03_D11,Crop/Semi-nat,Italy,Borgoricco,45.527931,11.934903,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Lasioglossum_malachurum,7,Standardized_observations_on_plants,40,10000,UNIPD03_D11,Crop/Semi-nat,Italy,Borgoricco,45.527931,11.934903,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Lasioglossum_medinai,7,Standardized_observations_on_plants,40,10000,UNIPD03_D11,Crop/Semi-nat,Italy,Borgoricco,45.527931,11.934903,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Lasioglossum_morio,1,Standardized_observations_on_plants,40,10000,UNIPD03_D11,Crop/Semi-nat,Italy,Borgoricco,45.527931,11.934903,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Lasioglossum_pauxillum,2,Standardized_observations_on_plants,40,10000,UNIPD03_D11,Crop/Semi-nat,Italy,Borgoricco,45.527931,11.934903,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Lasioglossum_villosulum,4,Standardized_observations_on_plants,40,10000,UNIPD03_D11,Crop/Semi-nat,Italy,Borgoricco,45.527931,11.934903,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Nomiapis_diversipes,1,Standardized_observations_on_plants,40,10000,UNIPD03_D11,Crop/Semi-nat,Italy,Borgoricco,45.527931,11.934903,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Paragus_tibialis,1,Standardized_observations_on_plants,40,10000,UNIPD03_D11,Crop/Semi-nat,Italy,Borgoricco,45.527931,11.934903,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Sphaerophoria_rueppellii,1,Standardized_observations_on_plants,40,10000,UNIPD03_D11,Crop/Semi-nat,Italy,Borgoricco,45.527931,11.934903,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Sphaerophoria_scripta,2,Standardized_observations_on_plants,40,10000,UNIPD03_D11,Crop/Semi-nat,Italy,Borgoricco,45.527931,11.934903,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Halictus_scabiosae,4,Standardized_observations_on_plants,40,10000,UNIPD03_D16,Crop/Semi-nat,Italy,Borgoricco,45.52869,11.936256,10_m,19,17,8,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Halictus_simplex/langobardicus/compressus,2,Standardized_observations_on_plants,40,10000,UNIPD03_D16,Crop/Semi-nat,Italy,Borgoricco,45.52869,11.936256,10_m,19,17,8,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Lasioglossum_glabriusculum,2,Standardized_observations_on_plants,40,10000,UNIPD03_D16,Crop/Semi-nat,Italy,Borgoricco,45.52869,11.936256,10_m,19,17,8,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Lasioglossum_leucozonium,2,Standardized_observations_on_plants,40,10000,UNIPD03_D16,Crop/Semi-nat,Italy,Borgoricco,45.52869,11.936256,10_m,19,17,8,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Lasioglossum_malachurum,2,Standardized_observations_on_plants,40,10000,UNIPD03_D16,Crop/Semi-nat,Italy,Borgoricco,45.52869,11.936256,10_m,19,17,8,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Lasioglossum_medinai,4,Standardized_observations_on_plants,40,10000,UNIPD03_D16,Crop/Semi-nat,Italy,Borgoricco,45.52869,11.936256,10_m,19,17,8,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Lasioglossum_villosulum,4,Standardized_observations_on_plants,40,10000,UNIPD03_D16,Crop/Semi-nat,Italy,Borgoricco,45.52869,11.936256,10_m,19,17,8,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Lasioglossum_glabriusculum,4,Standardized_observations_on_plants,40,10000,UNIPD03_D17,Crop/Semi-nat,Italy,Borgoricco,45.528859,11.935154,10_m,19,24,6,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Lasioglossum_nigripes,4,Standardized_observations_on_plants,40,10000,UNIPD03_D17,Crop/Semi-nat,Italy,Borgoricco,45.528859,11.935154,10_m,19,24,6,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Lasioglossum_pauxillum,2,Standardized_observations_on_plants,40,10000,UNIPD03_D17,Crop/Semi-nat,Italy,Borgoricco,45.528859,11.935154,10_m,19,1,6,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Lasioglossum_pauxillum,6,Standardized_observations_on_plants,40,10000,UNIPD03_D17,Crop/Semi-nat,Italy,Borgoricco,45.528859,11.935154,10_m,19,24,6,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Lasioglossum_villosulum,6,Standardized_observations_on_plants,40,10000,UNIPD03_D17,Crop/Semi-nat,Italy,Borgoricco,45.528859,11.935154,10_m,19,24,6,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Melanostoma_mellinum,1,Standardized_observations_on_plants,40,10000,UNIPD03_D17,Crop/Semi-nat,Italy,Borgoricco,45.528859,11.935154,10_m,19,1,6,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Melanostoma_mellinum,1,Standardized_observations_on_plants,40,10000,UNIPD03_D17,Crop/Semi-nat,Italy,Borgoricco,45.528859,11.935154,10_m,19,24,6,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Paragus_sp,1,Standardized_observations_on_plants,40,10000,UNIPD03_D17,Crop/Semi-nat,Italy,Borgoricco,45.528859,11.935154,10_m,19,1,6,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Sphaerophoria_scripta,3,Standardized_observations_on_plants,40,10000,UNIPD03_D17,Crop/Semi-nat,Italy,Borgoricco,45.528859,11.935154,10_m,19,1,6,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Sphaerophoria_scripta,8,Standardized_observations_on_plants,40,10000,UNIPD03_D17,Crop/Semi-nat,Italy,Borgoricco,45.528859,11.935154,10_m,19,24,6,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Lasioglossum_glabriusculum,5,Standardized_observations_on_plants,40,10000,UNIPD03_D17,Crop/Semi-nat,Italy,Borgoricco,45.528859,11.935154,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Lasioglossum_malachurum,1,Standardized_observations_on_plants,40,10000,UNIPD03_D17,Crop/Semi-nat,Italy,Borgoricco,45.528859,11.935154,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Lasioglossum_pauxillum,3,Standardized_observations_on_plants,40,10000,UNIPD03_D17,Crop/Semi-nat,Italy,Borgoricco,45.528859,11.935154,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Lasioglossum_villosulum,1,Standardized_observations_on_plants,40,10000,UNIPD03_D17,Crop/Semi-nat,Italy,Borgoricco,45.528859,11.935154,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Episyrphus_balteatus,1,Standardized_observations_on_plants,40,10000,UNIPD03_D23,Crop/Semi-nat,Italy,Borgoricco,45.529811,11.935668,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Lasioglossum_villosulum,2,Standardized_observations_on_plants,40,10000,UNIPD03_D23,Crop/Semi-nat,Italy,Borgoricco,45.529811,11.935668,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Sphaerophoria_scripta,1,Standardized_observations_on_plants,40,10000,UNIPD03_D23,Crop/Semi-nat,Italy,Borgoricco,45.529811,11.935668,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Lasioglossum_minutissimum,1,Standardized_observations_on_plants,40,10000,UNIPD03_D24,Crop/Semi-nat,Italy,Borgoricco,45.530141,11.934553,10_m,19,14,7,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Eristalis_tenax,1,Standardized_observations_on_plants,40,10000,UNIPD03_D29,Crop/Semi-nat,Italy,Borgoricco,45.53063,11.935915,10_m,19,24,6,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Halictus_maculatus,1,Standardized_observations_on_plants,40,10000,UNIPD03_D29,Crop/Semi-nat,Italy,Borgoricco,45.53063,11.935915,10_m,19,24,6,2020,NA,NA,NA
UNIPD03,Crepis_capillaris,Halictus_scabiosae,1,Standardized_observations_on_plants,40,10000,UNIPD03_D29,Crop/Semi-nat,Italy,Borgoricco,45.53063,11.935915,10_m,19,24,6,2020,NA,NA,NA
